vendor_id,vendor_state,is_vendor_smb,vendor_created,location_id,location_timezone,location_sunday_open,location_sunday_closed,location_monday_open,location_monday_closed,location_tuesday_open,location_tuesday_closed,location_wednesday_open,location_wednesday_closed,location_thursday_open,location_thursday_closed,location_friday_open,location_friday_closed,location_saturday_open,location_saturday_closed,location_is_active,location_created_at,location_updated_at
2568,paid,0,2020-11-24 14:22:44,11153,America/Toronto,12:00:00,17:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,1,2023-02-10 18:44:06,2023-08-02 20:49:38
2623,live,0,2023-01-11 19:43:38,11331,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:22,2023-05-08 19:25:28
2623,live,0,2023-01-11 19:43:38,11332,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:22,2024-01-23 16:28:04
2483,paid,1,2018-03-08 22:31:19,11786,America/Vancouver,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,0,2023-08-01 22:34:58,2024-07-03 21:35:38
2630,live,0,2023-07-18 21:12:56,11813,America/Regina,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:30:53
2630,live,0,2023-07-18 21:12:56,11814,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2023-08-29 21:41:23,2023-10-06 16:31:13
2516,live,0,2018-10-15 14:43:05,11840,America/Toronto,,,,,,,,,,,,,,,1,2023-09-22 15:07:57,2025-04-03 14:28:51
2568,paid,0,2020-11-24 14:22:44,11121,America/Moncton,,,09:00:00,18:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,17:00:00,10:00:00,17:00:00,1,2023-02-10 18:43:58,2023-11-07 17:24:33
2568,paid,0,2020-11-24 14:22:44,11125,America/Toronto,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,17:00:00,1,2023-02-10 18:43:59,2023-08-02 20:49:37
2568,paid,0,2020-11-24 14:22:44,11141,America/Vancouver,11:00:00,16:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,09:00:00,19:00:00,1,2023-02-10 18:44:03,2023-09-08 19:15:15
2568,paid,0,2020-11-24 14:22:44,11142,America/Vancouver,12:00:00,17:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,1,2023-02-10 18:44:03,2023-08-02 20:49:38
2568,paid,0,2020-11-24 14:22:44,11151,America/Toronto,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,10:00:00,17:00:00,1,2023-02-10 18:44:05,2023-08-02 20:49:38
2623,live,0,2023-01-11 19:43:38,11325,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:20,2024-01-23 16:26:19
2623,live,0,2023-01-11 19:43:38,11326,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:20,2023-04-06 13:57:59
2623,live,0,2023-01-11 19:43:38,11330,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:21,2023-07-11 14:57:59
2630,live,0,2023-07-18 21:12:56,11804,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:18:28
2630,live,0,2023-07-18 21:12:56,11810,America/Regina,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:29:24
2630,live,0,2023-07-18 21:12:56,11812,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:30:19
2589,live,0,2021-05-04 15:56:07,11904,America/Toronto,11:00:00,18:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,18:00:00,1,2023-11-21 18:37:15,2025-07-11 17:01:00
2527,paid,0,2019-01-25 22:57:55,12212,America/Vancouver,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,08:30:00,16:00:00,0,2024-04-25 16:39:14,2024-11-05 17:11:18
2558,paid,0,2020-06-12 18:32:30,12217,America/Vancouver,,,,,,,,,,,,,,,0,2024-05-02 19:33:37,2024-11-05 16:00:40
2589,live,0,2021-05-04 15:56:07,12218,America/Toronto,08:00:00,20:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,22:00:00,08:00:00,20:00:00,0,2024-05-03 14:42:03,2025-05-28 17:37:09
2568,paid,0,2020-11-24 14:22:44,11150,America/Vancouver,12:00:00,17:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,1,2023-02-10 18:44:05,2023-08-02 20:49:38
2568,paid,0,2020-11-24 14:22:44,11159,America/Edmonton,,,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,19:00:00,1,2023-02-10 18:44:07,2024-03-14 18:45:30
2623,live,0,2023-01-11 19:43:38,11323,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:20,2023-11-07 15:10:40
2623,live,0,2023-01-11 19:43:38,11327,America/Winnipeg,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2023-03-13 14:38:21,2025-02-25 14:58:05
2552,live,0,2020-05-06 13:05:51,11357,America/Toronto,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,0,2023-05-03 16:35:30,2025-02-28 10:04:57
2483,paid,1,2018-03-08 22:31:19,11761,America/Vancouver,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,08:30:00,20:00:00,0,2023-06-28 20:06:51,2024-07-03 21:35:33
2630,live,0,2023-07-18 21:12:56,11801,America/Regina,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:14:41
2630,live,0,2023-07-18 21:12:56,11802,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:15:35
2630,live,0,2023-07-18 21:12:56,11807,America/Regina,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,,,1,2023-08-29 21:41:22,2023-10-06 16:22:15
2630,live,0,2023-07-18 21:12:56,11809,America/Regina,,,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,16:30:00,09:30:00,17:00:00,,,1,2023-08-29 21:41:22,2024-04-08 22:14:01
2633,live,0,2023-11-02 18:13:31,11884,America/Toronto,,,13:00:00,15:00:00,,,13:00:00,15:00:00,,,,,,,1,2023-11-02 18:24:47,2024-01-22 14:32:06
2552,live,0,2020-05-06 13:05:51,12281,America/Toronto,10:00:00,16:00:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,17:30:00,09:30:00,20:00:00,09:30:00,20:00:00,09:00:00,17:00:00,1,2024-07-02 10:03:40,2025-02-28 10:04:40
2552,live,0,2020-05-06 13:05:51,12367,America/Toronto,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,1,2024-10-16 10:02:06,2025-02-28 10:04:40
2589,live,0,2021-05-04 15:56:07,12509,America/Toronto,09:00:00,17:00:00,09:00:00,17:00:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,11:00:00,23:45:00,1,2025-03-19 14:40:33,2025-04-30 22:12:19
1683,paid,1,2015-08-05 15:56:47,11927,America/Regina,,,,,,,,,,,,,,,0,2024-01-08 20:35:08,2025-05-26 16:08:47
2558,paid,0,2020-06-12 18:32:30,12193,America/Vancouver,,,10:00:00,17:00:00,13:00:00,17:00:00,12:00:00,17:00:00,,,,,10:00:00,14:00:00,0,2024-03-09 01:05:39,2024-10-01 18:17:50
2643,live,0,2024-08-29 20:27:53,12347,America/Vancouver,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:30:00,,,1,2024-10-02 20:18:23,2026-01-29 19:06:49
2552,live,0,2020-05-06 13:05:51,12398,America/Toronto,,,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,09:00:00,18:00:00,,,1,2024-11-07 13:55:33,2024-11-15 00:49:40
2643,live,0,2024-08-29 20:27:53,12348,America/Vancouver,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:30:00,,,1,2024-10-02 20:18:23,2024-10-02 20:18:25
2643,live,0,2024-08-29 20:27:53,12350,America/Vancouver,,,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,16:00:00,10:00:00,17:00:00,,,1,2024-10-02 20:18:23,2025-12-01 16:10:28
2589,live,0,2021-05-04 15:56:07,12388,America/Toronto,,,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,08:00:00,21:00:00,,,1,2024-10-31 20:25:15,2024-10-31 21:33:02
2525,live,0,2019-01-24 17:00:34,4400,America/Vancouver,,,,,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,16:30:00,09:00:00,17:00:00,09:00:00,13:00:00,1,2019-03-14 23:49:02,2023-02-08 17:22:48
2534,paid,0,2019-04-17 00:33:43,4536,America/Halifax,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,17:00:00,,,1,2019-05-16 19:43:45,2021-07-07 18:33:21
2544,paid,0,2019-10-15 18:16:00,4786,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2019-10-15 18:16:00,2026-02-03 19:52:28
2546,live,0,2019-10-31 17:23:47,4842,America/Vancouver,,,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,,,1,2020-01-27 21:58:54,2020-03-11 14:00:10
2546,live,0,2019-10-31 17:23:47,4848,America/Vancouver,,,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,,,1,2020-01-27 21:58:57,2020-03-11 14:04:08
2546,live,0,2019-10-31 17:23:47,4853,America/Halifax,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2020-01-27 21:59:01,2025-05-20 13:27:05
2546,live,0,2019-10-31 17:23:47,4859,America/Toronto,,,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,08:30:00,17:00:00,,,1,2020-01-27 21:59:05,2020-01-27 21:59:05
2546,live,0,2019-10-31 17:23:47,4880,America/Toronto,,,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,08:30:00,16:30:00,,,1,2020-01-27 21:59:18,2020-02-26 20:18:24
2536,paid,0,2019-05-09 14:22:20,4901,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2020-03-18 22:24:25,2024-10-18 16:57:13
2536,paid,0,2019-05-09 14:22:20,4903,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2020-03-18 22:40:26,2024-04-17 20:42:49
2536,paid,0,2019-05-09 14:22:20,4905,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2020-03-18 22:44:28,2024-04-17 20:41:34
2536,paid,0,2019-05-09 14:22:20,4911,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,16:00:00,1,2020-03-18 22:57:20,2024-04-17 20:41:10
2551,live,0,2020-04-27 16:31:39,5004,America/Vancouver,,,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,14:00:00,1,2020-05-28 14:55:01,2021-09-07 16:33:23
2557,paid,0,2020-06-12 18:05:13,5042,America/Regina,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,0,2020-06-12 18:05:14,2020-06-12 18:51:38
2567,live,0,2020-10-30 19:52:11,5614,America/Vancouver,,,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,13:00:00,1,2020-11-03 17:37:55,2026-05-12 20:31:51
2563,live,0,2020-09-16 13:33:08,6334,America/Edmonton,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,18:00:00,09:30:00,16:00:00,1,2021-01-26 17:41:34,2021-03-01 23:37:00
2563,live,0,2020-09-16 13:33:08,6338,America/Edmonton,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2021-01-26 17:41:35,2022-03-25 14:45:14
2608,live,0,2022-03-25 04:59:03,10482,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2022-05-19 16:44:42,2022-05-19 16:44:52
2608,live,0,2022-03-25 04:59:03,10485,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2022-05-19 16:44:43,2026-01-15 23:37:14
2608,live,0,2022-03-25 04:59:03,10486,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2022-05-19 16:44:43,2025-02-26 19:25:32
2608,live,0,2022-03-25 04:59:03,10488,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2022-05-19 16:44:44,2025-10-24 17:21:33
2608,live,0,2022-03-25 04:59:03,10489,America/Vancouver,,,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2022-05-19 16:44:44,2022-07-15 21:23:10
2608,live,0,2022-03-25 04:59:03,10500,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,,,1,2022-05-19 16:44:48,2022-07-19 20:37:06
2608,live,0,2022-03-25 04:59:03,10502,America/Vancouver,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2022-05-19 16:44:49,2023-01-20 19:06:18
2608,live,0,2022-03-25 04:59:03,10503,America/Vancouver,,,,,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,17:00:00,09:30:00,15:00:00,1,2022-05-19 16:44:49,2025-01-27 23:54:06
2608,live,0,2022-03-25 04:59:03,10506,America/Vancouver,,,,,,,,,,,,,,,1,2022-05-19 16:44:50,2025-03-11 21:18:21
2563,live,0,2020-09-16 13:33:08,10574,America/Edmonton,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2022-06-07 19:04:13,2022-06-07 19:04:13
2619,live,0,2022-08-25 00:15:06,10627,America/Halifax,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:20,2023-06-12 15:12:26
2619,live,0,2022-08-25 00:15:06,10629,America/Toronto,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:21,2023-06-12 15:12:26
2619,live,0,2022-08-25 00:15:06,10637,America/Toronto,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:23,2023-06-12 15:12:26
2619,live,0,2022-08-25 00:15:06,10639,America/Toronto,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:23,2023-06-12 15:12:26
2619,live,0,2022-08-25 00:15:06,10651,America/Halifax,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:25,2023-06-12 15:12:27
2619,live,0,2022-08-25 00:15:06,10659,America/Toronto,11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,19:00:00,1,2022-09-08 19:54:26,2024-06-25 21:01:56
2619,live,0,2022-08-25 00:15:06,10669,America/Halifax,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:27,2023-06-12 15:12:28
2619,live,0,2022-08-25 00:15:06,10673,America/Whitehorse,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:28,2023-06-12 15:12:28
2619,live,0,2022-08-25 00:15:06,10685,America/Toronto,11:00:00,19:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,1,2022-09-08 19:54:29,2023-08-21 19:19:04
2619,live,0,2022-08-25 00:15:06,10693,America/Toronto,11:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:30,2024-10-09 18:21:34
2619,live,0,2022-08-25 00:15:06,10695,America/Edmonton,11:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:31,2026-02-11 22:34:55
2619,live,0,2022-08-25 00:15:06,10711,America/Edmonton,10:00:00,18:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,21:00:00,09:00:00,19:00:00,1,2022-09-08 19:54:32,2026-05-11 20:52:42
2619,live,0,2022-08-25 00:15:06,10719,America/Halifax,12:00:00,17:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,09:30:00,21:00:00,1,2022-09-08 19:54:33,2023-10-20 11:23:36
2619,live,0,2022-08-25 00:15:06,10739,America/Halifax,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:36,2025-04-09 13:46:58
2619,live,0,2022-08-25 00:15:06,10741,America/Halifax,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:36,2023-06-12 15:12:31
2619,live,0,2022-08-25 00:15:06,10743,America/Toronto,10:00:00,18:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,21:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:36,2026-04-22 12:42:23
2619,live,0,2022-08-25 00:15:06,10745,America/Vancouver,09:00:00,17:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,18:00:00,10:00:00,19:00:00,10:00:00,19:00:00,10:00:00,18:00:00,1,2022-09-08 19:54:36,2025-10-30 17:12:09
2619,live,0,2022-08-25 00:15:06,10753,America/Toronto,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,00:00:00,23:59:00,1,2022-09-08 19:54:37,2023-06-12 15:12:32
2624,live,0,2023-01-26 14:31:41,11523,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,20:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:26,2026-01-25 02:44:55
2624,live,0,2023-01-26 14:31:41,11529,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:35:27,2023-06-05 19:12:40
2624,live,0,2023-01-26 14:31:41,11535,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,18:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:28,2026-01-25 02:28:42
2624,live,0,2023-01-26 14:31:41,11549,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:31,2026-01-25 02:38:20
2624,live,0,2023-01-26 14:31:41,11553,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,,,1,2023-05-26 11:35:32,2026-03-21 19:11:37
2624,live,0,2023-01-26 14:31:41,11554,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:32,2023-06-12 14:10:19
2624,live,0,2023-01-26 14:31:41,11557,America/Toronto,,,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,17:00:00,09:00:00,19:00:00,09:00:00,16:00:00,,,1,2023-05-26 11:35:33,2025-12-16 19:43:00
2624,live,0,2023-01-26 14:31:41,11559,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:33,2026-01-25 02:45:45
2624,live,0,2023-01-26 14:31:41,11561,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:34,2026-01-07 13:50:07
2624,live,0,2023-01-26 14:31:41,11577,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:37,2026-01-25 02:15:05
2624,live,0,2023-01-26 14:31:41,11578,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:37,2026-01-25 02:47:45
2624,live,0,2023-01-26 14:31:41,11579,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,19:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:37,2026-01-25 02:47:34
2624,live,0,2023-01-26 14:31:41,11586,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,,,1,2023-05-26 11:35:39,2026-01-25 02:28:47
2624,live,0,2023-01-26 14:31:41,11593,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:40,2026-02-09 19:41:44
2624,live,0,2023-01-26 14:31:41,11596,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:41,2023-06-08 20:01:11
2624,live,0,2023-01-26 14:31:41,11600,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,17:00:00,10:00:00,16:00:00,,,0,2023-05-26 11:35:42,2024-11-29 15:07:55
2624,live,0,2023-01-26 14:31:41,11609,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:43,2024-10-16 14:25:19
2624,live,0,2023-01-26 14:31:41,11628,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:48,2026-04-20 21:21:12
2624,live,0,2023-01-26 14:31:41,11629,America/Moncton,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,18:00:00,10:00:00,16:00:00,,,1,2023-05-26 11:35:48,2026-01-25 02:27:25
2624,live,0,2023-01-26 14:31:41,11639,America/Toronto,,,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:00:00,10:00:00,16:00:00,10:00:00,15:00:00,1,2023-05-26 11:35:50,2026-04-20 21:18:47
