id,vendor_id,duration,flex_time,buffer_post,active,sort_order,classification,created,updated
21041,2509,15,0,15,1,39,1,2024-03-12 15:28:00,2026-03-20 17:55:10
21076,2623,60,0,0,1,140,1,2024-04-18 19:04:47,2024-08-02 15:50:48
21089,2589,90,0,0,0,41,1,2024-05-03 14:45:31,2025-05-28 17:35:01
21090,2589,60,0,0,0,42,1,2024-05-03 14:47:43,2025-05-28 17:35:05
21125,2593,60,0,30,1,35,1,2024-05-15 17:29:46,2024-08-01 14:11:14
21170,2624,30,0,30,1,5,15,2024-06-03 01:27:10,2026-03-13 02:42:22
21184,2624,30,0,30,1,4,15,2024-06-17 00:12:46,2026-03-13 02:42:22
21193,2623,60,0,15,1,184,1,2024-06-28 13:42:03,2025-04-08 18:52:10
21229,2510,90,0,0,1,20,10,2024-07-29 22:20:46,2024-10-22 15:21:38
21246,2510,60,0,0,1,19,10,2024-08-06 13:54:44,2025-01-07 15:59:31
21248,2507,90,0,0,1,14,10,2024-08-08 21:39:55,2024-10-22 15:35:48
21257,2512,60,0,0,1,15,10,2024-08-08 21:49:17,2025-01-07 15:59:45
21273,2532,15,0,15,1,66,1,2024-09-10 21:50:16,2025-11-25 22:26:20
21286,2512,90,0,0,1,30,10,2024-09-12 18:32:53,2025-03-18 15:22:55
21289,2512,90,0,0,1,27,3,2024-09-12 18:36:02,2025-03-18 15:22:55
21292,2510,90,0,0,1,33,10,2024-09-12 18:42:42,2025-03-18 15:22:52
21293,2510,90,0,0,1,28,3,2024-09-12 18:43:56,2026-04-01 13:32:10
21318,2552,30,0,0,1,50,1,2024-10-01 14:38:21,2024-10-29 13:08:21
21372,2468,40,0,0,1,32,1,2024-10-15 19:47:09,2024-10-15 19:47:16
21427,2589,30,0,0,1,53,1,2024-11-25 14:46:42,2025-11-24 22:41:46
21438,2620,60,0,15,1,33,12,2024-12-06 19:16:52,2025-09-16 22:34:12
21454,2648,60,0,15,1,13,1,2024-12-17 14:43:16,2025-04-02 18:39:11
21461,2521,60,0,0,1,40,1,2024-12-19 22:03:16,2026-02-26 15:10:38
21462,2521,60,0,0,1,41,1,2024-12-19 22:04:21,2026-02-26 15:10:38
21466,2521,60,0,0,1,45,1,2024-12-19 22:13:00,2026-02-26 15:10:38
21468,2521,60,0,0,1,47,1,2024-12-19 22:14:46,2026-02-26 15:10:38
21477,2521,60,0,0,1,53,1,2024-12-20 14:11:25,2026-02-26 15:10:38
21478,2521,60,0,0,1,54,1,2024-12-20 14:11:50,2026-02-26 15:10:38
21482,2521,60,0,0,1,58,1,2024-12-20 14:16:06,2026-02-26 15:10:38
21508,2649,45,0,0,1,15,1,2025-01-08 17:04:56,2025-09-26 14:14:05
21543,2624,60,0,0,1,26,16,2025-01-26 06:32:52,2026-03-13 02:42:26
21599,2650,90,0,0,1,3,1,2025-03-14 16:24:21,2025-06-26 21:56:25
21606,2650,90,0,0,1,10,1,2025-03-14 16:24:21,2026-02-06 15:30:05
21687,2631,90,0,0,1,48,1,2025-04-10 18:18:10,2025-04-10 18:18:10
21726,2608,30,0,15,1,38,7,2025-05-08 16:45:09,2025-10-21 18:53:59
21752,2567,45,0,15,1,51,15,2025-05-21 17:37:47,2025-09-11 23:44:26
21763,2624,60,0,30,1,59,12,2025-05-29 02:13:01,2026-03-13 02:42:27
21772,2649,45,0,0,1,28,1,2025-05-30 12:27:16,2025-09-26 14:14:06
21805,2651,60,0,15,1,1,1,2025-06-16 17:09:56,2025-07-30 16:45:55
21815,2651,60,0,15,1,11,1,2025-06-16 17:20:21,2025-07-30 17:48:00
21822,2521,60,0,0,1,60,1,2025-06-19 20:20:19,2026-03-17 14:32:46
21845,2649,30,0,0,1,37,1,2025-07-14 17:57:28,2025-09-26 14:14:06
21860,2430,45,0,0,1,46,1,2025-07-24 16:08:35,2025-07-24 16:09:40
21926,2649,30,0,0,1,52,1,2025-09-26 14:08:58,2025-09-26 14:14:07
21928,2649,30,0,0,1,54,1,2025-09-26 14:10:23,2025-09-26 14:14:07
21946,2589,45,0,0,1,65,1,2025-10-21 19:30:15,2025-10-30 14:39:45
22146,2554,30,0,0,1,83,1,2026-03-04 22:49:25,2026-03-09 16:48:16
254,42,60,0,0,1,10,1,2011-09-20 12:45:23,2025-10-10 19:54:32
522,68,60,0,15,1,3,1,2011-11-02 16:33:07,2025-12-26 20:55:01
808,135,60,0,15,1,11,1,2012-01-22 05:06:25,2025-02-27 23:03:04
989,216,90,0,0,1,10,1,2012-03-20 12:09:53,2012-03-20 12:09:53
1241,109,105,0,0,1,19,1,2012-04-26 19:01:07,2012-04-26 19:01:07
1303,292,15,0,0,1,3,1,2012-05-25 14:40:40,2012-05-25 14:40:40
1387,316,60,0,15,1,3,1,2012-06-19 01:44:16,2025-07-01 02:11:17
1468,323,60,0,0,1,1,1,2012-06-27 17:06:56,2013-05-14 13:47:18
1645,4,360,0,0,0,1,1,2012-08-31 16:44:38,2012-11-07 17:12:40
2163,510,15,0,0,1,18,1,2013-02-11 19:55:59,2023-05-09 19:39:03
2318,554,60,0,0,1,1,1,2013-03-30 21:01:24,2013-03-30 21:01:24
2615,608,90,0,0,0,0,1,2013-05-21 03:12:10,2020-01-09 16:20:05
3145,674,45,0,0,1,2,1,2013-07-20 14:05:48,2013-07-20 14:11:38
3257,702,30,0,0,1,1,1,2013-07-31 22:26:37,2013-07-31 22:26:37
3419,730,30,0,0,1,15,1,2013-08-23 01:41:22,2015-09-01 21:24:41
3575,757,15,0,0,1,2,1,2013-09-17 21:46:07,2013-09-17 21:46:48
4047,54,60,0,15,1,56,1,2014-01-05 23:34:59,2014-03-02 22:39:25
4218,901,30,0,15,0,2,1,2014-01-27 19:33:25,2014-04-17 02:48:01
4274,486,75,0,0,1,4,1,2014-01-31 00:42:53,2026-02-21 00:13:59
4333,923,60,0,20,0,4,1,2014-02-04 20:50:07,2025-02-03 17:18:27
4411,936,15,0,0,1,1,1,2014-02-11 16:38:09,2015-03-03 21:23:34
4498,874,30,0,0,1,13,1,2014-02-18 23:00:42,2014-02-18 23:00:42
4579,967,90,0,30,1,3,1,2014-03-01 04:59:32,2025-12-30 19:16:40
4643,981,15,0,0,1,5,1,2014-03-12 18:20:12,2022-09-19 21:42:54
4960,661,45,0,0,1,38,1,2014-04-17 00:57:58,2021-01-08 19:51:23
5024,1038,60,0,30,0,22,1,2014-04-23 22:03:46,2015-04-08 16:18:52
5621,1149,45,0,15,1,2,1,2014-07-21 15:47:17,2026-03-09 17:16:40
5622,1149,60,0,15,1,3,1,2014-07-21 15:48:26,2026-03-09 17:17:35
5685,1180,120,0,0,0,11,1,2014-07-28 20:06:57,2015-09-07 03:23:13
5839,861,105,0,15,0,0,1,2014-08-12 18:14:30,2014-09-13 03:16:15
6520,1317,45,0,0,1,4,1,2014-11-14 19:27:26,2025-03-20 14:26:58
6738,1362,30,0,0,0,0,1,2014-12-23 03:56:10,2014-12-23 04:05:36
6852,1378,60,0,15,0,18,1,2015-01-11 22:45:24,2025-07-21 20:29:48
7158,1435,120,0,0,1,4,1,2015-02-28 21:06:54,2025-06-18 20:50:22
7370,510,30,0,0,1,3,1,2015-03-19 22:19:13,2024-12-09 19:09:13
7519,1486,60,0,15,1,4,1,2015-04-06 06:16:51,2023-06-05 05:40:53
7551,1500,120,0,30,1,1,1,2015-04-13 22:13:34,2026-02-17 22:40:34
7887,1553,60,0,15,1,5,1,2015-05-14 06:31:05,2023-09-18 08:39:36
7957,1569,120,0,30,1,1,1,2015-05-25 18:34:35,2026-05-12 20:05:02
8735,981,15,0,0,1,3,1,2015-08-14 20:56:23,2022-08-20 13:37:42
8901,1741,45,0,30,1,41,1,2015-08-31 14:45:11,2025-12-16 15:38:31
8957,1742,45,0,0,1,18,1,2015-09-02 12:27:45,2015-09-02 12:28:22
9048,1482,90,0,0,1,41,1,2015-09-09 16:10:15,2015-09-09 16:24:01
9264,1802,75,0,0,0,9,1,2015-10-05 23:22:47,2016-08-14 21:48:45
9268,1802,90,0,0,1,31,1,2015-10-05 23:37:57,2026-04-26 18:30:34
9383,265,25,0,30,1,7,1,2015-10-08 22:14:12,2015-10-08 22:16:56
9685,67,60,0,0,1,74,1,2015-11-13 18:55:05,2016-10-19 18:03:20
10677,1995,60,0,0,1,2,1,2016-02-17 19:27:40,2016-02-17 19:27:47
10767,1292,30,0,0,1,13,1,2016-02-26 19:48:10,2023-11-08 13:53:01
11005,2026,120,0,0,1,2,1,2016-03-22 19:32:11,2021-09-08 19:37:01
11306,249,420,0,0,0,0,1,2016-04-29 22:31:18,2017-03-24 04:43:27
11528,2108,90,0,15,1,1,1,2016-05-28 19:47:50,2016-05-28 19:57:33
11563,2133,60,0,0,1,5,1,2016-06-03 22:33:56,2025-08-11 06:10:41
12078,1802,45,0,0,1,10,1,2016-08-11 18:01:54,2024-05-16 15:28:12
12554,2345,30,0,0,1,3,1,2016-09-30 18:16:57,2018-03-29 16:39:35
12681,2357,60,0,30,1,11,10,2016-10-14 20:05:28,2024-11-21 19:46:17
12682,2357,60,0,30,1,8,15,2016-10-14 20:06:25,2024-11-21 19:45:20
13156,1292,75,0,0,0,24,1,2017-01-06 11:43:54,2025-06-14 18:14:33
13419,1992,30,0,15,1,23,1,2017-03-04 14:55:53,2018-03-27 13:27:38
13918,1005,60,0,0,1,1,1,2017-05-28 15:19:29,2018-07-16 04:01:57
13924,2396,30,0,0,1,8,1,2017-05-31 15:29:44,2026-04-27 20:23:03
14230,1794,120,0,60,1,1,1,2017-08-28 16:48:41,2025-06-20 16:00:08
14548,1683,15,1,0,1,6,1,2017-11-17 22:08:53,2025-07-22 21:18:53
14743,2468,20,0,5,0,1,1,2018-01-02 23:24:51,2023-12-12 20:38:17
14822,1683,45,1,0,1,2,1,2018-01-25 22:10:22,2025-07-22 21:18:53
14871,2481,30,0,0,1,7,1,2018-02-09 00:57:36,2019-02-27 03:26:51
14914,2479,45,0,15,1,6,1,2018-02-20 19:01:04,2023-08-11 18:08:20
15181,2496,90,0,15,1,3,12,2018-04-11 18:50:21,2026-04-07 22:20:59
15184,2496,30,0,0,1,18,10,2018-04-12 16:26:59,2023-02-24 18:31:54
15185,2496,45,0,15,1,17,16,2018-04-12 16:27:24,2023-08-16 15:46:52
15189,2496,90,0,0,1,6,15,2018-04-12 16:29:51,2023-08-15 20:13:57
15192,2496,60,0,30,1,7,11,2018-04-12 16:30:46,2026-03-30 23:55:02
15193,2496,60,0,30,1,10,11,2018-04-12 16:31:09,2026-03-30 23:55:14
15196,2496,30,0,15,0,16,2,2018-04-12 16:33:02,2026-05-04 23:32:09
15259,2133,60,0,0,1,13,1,2018-05-15 21:39:43,2025-09-10 13:47:07
15594,2502,30,0,15,1,16,1,2018-08-08 17:41:18,2020-02-13 22:21:51
15757,2507,90,0,0,1,1,2,2018-09-04 17:31:17,2026-04-01 13:39:23
15762,2507,90,0,0,1,4,15,2018-09-04 17:36:40,2024-10-22 15:33:58
15771,2507,45,0,0,1,10,3,2018-09-04 18:05:25,2026-04-01 13:39:45
15772,2507,45,0,0,1,9,11,2018-09-04 18:09:20,2024-10-25 16:18:06
15775,2510,90,0,0,1,1,2,2018-09-04 20:13:23,2026-04-01 13:30:32
15782,2510,90,0,0,1,8,11,2018-09-04 20:19:19,2024-10-22 15:19:43
15787,2510,60,0,0,1,17,10,2018-09-04 20:57:38,2024-10-22 15:21:12
15788,2510,90,0,0,1,18,10,2018-09-04 20:58:14,2024-10-22 15:21:22
15791,2510,45,0,0,1,9,11,2018-09-04 21:02:44,2024-10-25 16:21:02
15810,2512,60,0,0,1,2,2,2018-09-04 17:34:36,2024-10-22 15:10:58
15812,2512,60,0,0,1,5,7,2018-09-04 17:35:53,2026-04-01 13:20:54
15878,2503,60,0,0,1,4,12,2018-09-12 16:40:53,2026-04-29 17:08:35
15880,2503,60,0,0,1,7,10,2018-09-12 16:44:01,2023-11-20 20:58:56
15883,2503,60,0,0,1,6,7,2018-09-12 16:49:07,2023-11-20 20:58:56
15923,2505,60,0,30,1,11,6,2018-09-19 16:52:01,2024-02-12 21:53:50
15928,2505,30,0,15,1,1,8,2018-09-19 16:57:19,2020-10-19 20:10:16
15963,1514,60,0,0,1,8,1,2018-10-09 22:57:15,2022-10-07 00:28:00
16002,2357,30,0,30,1,14,7,2018-10-18 13:51:43,2024-11-21 19:48:04
16004,1514,60,0,0,1,25,1,2018-10-18 17:46:55,2025-07-07 23:46:04
16060,2516,60,1,60,1,24,1,2018-10-29 13:32:11,2026-01-08 17:36:58
16081,2516,60,0,60,1,25,7,2018-10-29 13:58:29,2026-01-08 17:38:13
16142,2519,60,0,0,1,27,16,2018-11-06 20:21:19,2025-07-30 20:31:29
16192,1553,60,0,15,1,6,1,2018-11-13 05:31:56,2023-09-18 08:39:37
16327,2101,75,0,15,1,4,1,2018-12-04 22:58:23,2026-04-02 14:43:53
16401,2521,60,0,0,0,1,2,2018-12-13 18:57:34,2025-08-13 20:52:21
16405,2521,60,0,0,1,6,15,2018-12-13 19:05:05,2023-03-29 14:36:20
16407,2521,60,0,0,1,8,15,2018-12-13 19:06:34,2023-03-13 14:45:10
16476,2516,60,0,60,1,2,5,2019-01-07 16:31:22,2026-02-06 14:40:20
16531,2525,60,1,15,1,17,10,2019-01-24 17:00:34,2025-06-21 04:49:37
16545,2527,180,0,60,1,1,1,2019-01-25 22:57:55,2025-08-25 16:30:57
16563,2521,90,0,0,1,20,10,2019-01-30 22:30:17,2023-03-13 14:55:06
16565,2519,60,0,0,1,17,11,2019-01-31 02:19:41,2025-07-30 20:30:18
16567,2519,60,0,0,1,18,11,2019-01-31 02:27:42,2025-07-30 20:30:23
16569,2519,60,0,0,1,7,7,2019-01-31 02:46:24,2025-07-30 20:29:12
16577,2524,90,0,0,1,9,12,2019-01-31 15:49:48,2025-03-06 18:45:27
16581,2524,30,0,0,1,13,7,2019-01-31 15:52:59,2024-05-13 16:28:43
16639,2523,30,0,15,1,4,10,2019-02-15 20:32:16,2025-06-21 04:46:59
16640,2523,30,0,15,1,5,16,2019-02-15 20:32:42,2025-06-21 04:46:59
16660,2523,30,0,15,1,30,11,2019-02-15 20:54:24,2025-06-21 04:47:00
16733,2519,60,0,0,1,32,7,2019-03-05 22:03:43,2025-07-30 20:31:58
16738,2519,60,0,0,1,29,10,2019-03-05 22:06:45,2025-07-30 20:31:41
16748,2523,90,0,30,1,32,10,2019-03-11 23:28:06,2025-06-21 04:47:00
16835,2525,30,0,15,1,10,11,2019-04-05 23:55:16,2025-06-21 04:49:38
16842,2525,60,0,15,1,11,15,2019-04-10 15:53:09,2025-06-21 04:49:38
16910,2531,60,0,15,1,9,15,2019-05-07 12:44:08,2025-05-05 17:53:53
16926,2525,60,0,15,1,19,10,2019-05-10 17:51:28,2025-06-21 04:49:38
16952,2536,15,0,0,0,0,1,2019-05-14 17:54:32,2019-05-14 18:19:07
16967,2496,60,0,30,1,8,15,2019-05-21 15:58:33,2026-03-30 23:54:48
16970,2532,30,0,15,1,8,3,2019-05-21 22:10:07,2025-11-25 22:26:20
16999,2534,60,0,0,1,4,11,2019-06-10 19:48:05,2023-04-25 14:13:20
17001,2534,60,0,0,1,6,10,2019-06-10 20:15:10,2022-08-08 12:31:15
17219,2542,60,0,0,1,7,2,2019-09-13 15:14:09,2024-03-22 16:46:08
17221,2542,60,0,0,1,10,11,2019-09-13 15:17:42,2024-03-22 16:46:08
17225,2542,60,0,0,1,11,11,2019-09-13 15:24:36,2024-03-22 16:46:08
17227,2542,60,0,0,0,16,16,2019-09-13 15:26:38,2025-03-18 21:45:36
17228,2542,90,0,0,1,17,10,2019-09-13 15:27:14,2025-02-24 17:41:08
17515,2496,90,0,15,1,21,10,2019-11-21 22:00:58,2020-10-26 14:31:47
17534,2496,5,0,0,1,26,14,2019-12-04 21:22:22,2020-05-07 18:15:19
17571,2547,60,0,0,1,11,1,2020-01-02 16:26:07,2026-02-11 15:53:28
17696,2546,90,0,30,1,7,6,2020-02-13 14:34:17,2025-05-23 18:24:32
17732,2546,30,0,30,1,23,6,2020-03-12 15:46:28,2025-06-11 18:30:44
17758,2532,45,0,15,1,26,15,2020-03-23 08:09:25,2025-11-25 22:26:20
17765,2521,60,0,0,0,2,15,2020-03-23 17:31:19,2025-08-13 20:52:31
17788,2519,60,0,0,1,19,11,2020-04-06 18:39:47,2025-07-30 20:31:12
17790,2496,30,0,0,1,2,3,2020-04-06 20:09:18,2026-04-07 22:20:59
17810,2516,60,0,60,1,18,1,2020-04-21 13:41:27,2024-03-14 18:12:32
17826,2536,30,0,15,1,10,8,2020-05-01 21:52:45,2023-03-28 19:31:18
17852,2532,45,0,15,1,34,8,2020-05-06 21:45:58,2025-11-25 22:26:20
17870,2521,60,0,0,0,4,10,2020-05-12 17:49:49,2025-08-13 20:52:45
17871,2546,60,0,30,1,11,10,2020-05-13 16:41:55,2025-06-11 19:25:20
17876,2532,15,0,15,1,21,1,2020-05-19 18:07:33,2025-11-25 22:26:20
17894,2551,45,0,15,1,2,15,2020-05-28 14:53:37,2022-12-30 21:20:55
17898,2551,30,0,15,1,6,11,2020-05-28 14:53:37,2021-07-06 01:01:14
17901,2551,45,0,15,1,9,18,2020-05-28 14:53:37,2024-06-06 22:29:57
17904,2551,45,0,15,1,12,16,2020-05-28 14:53:38,2021-07-06 01:01:57
17943,2554,60,0,30,1,6,15,2020-06-04 14:20:41,2026-03-06 22:12:29
17944,2554,30,0,0,1,7,15,2020-06-04 14:20:41,2026-03-06 22:12:29
17946,2554,30,0,15,1,10,11,2020-06-04 14:20:41,2026-03-06 22:12:29
17947,2554,30,0,15,1,11,10,2020-06-04 14:20:42,2026-03-06 22:12:30
17955,2554,60,0,30,1,20,3,2020-06-04 14:20:43,2026-03-06 22:12:28
17958,2554,60,0,0,1,21,2,2020-06-04 14:52:40,2026-03-06 22:12:29
17996,2532,60,0,0,1,3,1,2020-06-15 00:34:34,2026-02-25 19:43:26
18001,2556,60,0,30,1,1,2,2020-06-17 19:13:35,2025-06-21 04:54:18
18119,220,105,0,0,1,168,1,2020-08-31 14:43:57,2020-10-09 17:10:11
18132,2562,45,0,15,1,3,7,2020-09-02 13:57:29,2026-01-05 16:05:12
18133,2562,60,0,15,1,5,12,2020-09-02 13:57:29,2026-01-05 16:05:12
18158,1802,60,0,0,1,6,1,2020-09-16 17:59:33,2025-01-13 15:28:35
18163,2546,60,0,30,1,27,6,2020-09-17 15:38:10,2026-01-16 14:51:06
18233,2505,45,0,0,1,18,18,2020-10-19 19:39:15,2020-10-23 22:12:03
18239,2532,45,0,15,1,39,11,2020-10-22 04:21:18,2025-11-25 22:26:20
18248,2559,30,0,30,0,2,1,2020-10-29 07:44:33,2022-02-01 00:18:29
18258,2532,45,0,15,1,40,15,2020-10-30 21:19:49,2025-11-25 22:26:20
18262,2537,60,0,0,1,38,7,2020-11-02 20:19:22,2024-08-21 16:55:31
18281,2537,60,0,0,1,57,18,2020-11-02 21:32:38,2024-08-21 16:57:28
18282,2537,60,0,0,1,58,18,2020-11-02 21:33:53,2024-08-12 05:01:15
18294,2567,45,0,15,1,9,15,2020-11-03 17:38:10,2025-05-23 22:20:00
18302,2567,60,0,15,1,19,10,2020-11-03 17:38:10,2025-05-23 22:34:19
18305,2567,30,0,15,1,26,15,2020-11-03 17:38:11,2025-05-23 22:31:58
18317,1131,120,0,30,0,1,1,2020-11-10 00:06:03,2025-10-10 18:29:18
18330,2509,60,0,30,0,63,11,2020-11-11 14:26:50,2024-06-19 11:37:57
18337,2509,60,0,30,1,54,10,2020-11-11 14:30:56,2026-02-04 14:43:38
18340,2509,60,0,30,1,31,10,2020-11-11 14:34:41,2026-02-03 19:42:05
18343,2509,60,0,30,0,69,10,2020-11-11 14:36:21,2024-06-19 11:37:32
18424,2568,120,0,0,1,4,1,2020-11-27 18:47:27,2023-02-15 15:57:04
18426,2568,20,0,0,1,6,1,2020-11-27 18:47:27,2023-02-15 15:57:04
18444,2525,60,0,15,1,27,10,2020-12-07 20:59:43,2025-06-21 04:49:39
18449,2567,30,0,15,1,22,1,2020-12-09 19:45:11,2025-05-23 22:12:27
18460,2505,45,0,0,1,21,7,2020-12-15 00:41:07,2022-03-04 18:31:45
18518,2551,45,0,15,1,33,15,2020-12-30 22:50:11,2022-05-20 16:16:28
18528,2554,15,0,0,1,56,1,2021-01-05 15:02:17,2026-03-06 22:12:28
18589,1871,30,0,0,0,177,1,2021-01-13 15:43:00,2021-01-13 15:52:50
18631,2575,60,0,0,1,7,11,2021-01-21 19:32:28,2023-02-10 23:35:33
18675,2563,60,0,15,1,2,2,2021-01-26 17:42:25,2021-03-01 23:08:59
18694,2563,90,0,15,1,21,12,2021-01-26 17:42:25,2021-04-08 00:58:22
18702,2563,60,0,15,1,29,6,2021-01-26 17:42:25,2021-02-05 19:54:28
18713,2570,240,1,0,0,5,1,2021-02-02 20:46:53,2024-07-11 00:16:48
18734,2573,60,0,15,1,19,11,2021-02-12 16:44:40,2023-05-26 13:58:55
18738,2573,45,0,15,1,10,2,2021-02-12 16:44:40,2024-06-10 19:54:34
18793,2532,45,0,30,1,48,10,2021-03-01 19:36:10,2026-01-27 00:37:46
18796,2534,60,1,15,1,10,3,2021-03-02 13:40:30,2024-01-05 14:26:15
18868,2585,60,0,0,1,13,10,2021-04-07 13:53:01,2026-04-29 17:10:09
18870,2585,60,0,0,1,15,10,2021-04-07 13:53:01,2026-04-29 17:11:16
18914,2554,30,0,0,1,43,12,2021-04-23 11:43:13,2026-03-06 22:12:28
18951,2532,30,0,15,1,49,2,2021-05-07 15:58:17,2025-11-25 22:26:20
18952,2532,45,0,15,1,50,3,2021-05-07 16:15:18,2025-11-25 22:26:20
18988,2591,60,0,30,1,4,1,2021-05-31 19:31:03,2024-09-12 14:37:51
18990,2592,60,0,30,1,3,1,2021-05-31 20:09:33,2024-09-12 14:51:27
19040,2563,60,0,15,1,47,10,2021-06-09 22:25:13,2021-06-23 16:29:47
19069,2593,60,0,0,1,21,1,2021-06-18 06:38:30,2021-11-25 22:26:39
19103,2563,60,0,15,1,50,3,2021-07-05 05:13:09,2021-07-22 15:52:34
19123,2589,45,0,0,1,60,1,2021-07-05 16:38:06,2025-11-24 22:41:46
19182,2566,30,0,0,1,34,1,2021-07-29 17:31:18,2022-11-22 18:22:49
19188,2551,45,0,0,1,36,10,2021-08-04 18:53:52,2024-02-12 23:24:23
19196,2510,90,0,0,1,5,15,2021-08-11 03:43:13,2024-10-22 15:19:09
19200,2507,90,0,0,1,5,15,2021-08-11 03:57:21,2024-10-22 15:34:07
19229,2589,45,0,0,1,9,1,2021-08-25 17:32:43,2025-11-24 22:41:34
19251,202,60,0,15,1,7,1,2021-09-02 22:16:59,2025-10-02 15:08:52
19259,2592,30,0,30,1,9,1,2021-09-03 15:20:00,2023-12-19 15:26:36
19301,2596,60,0,0,1,4,2,2021-09-10 18:04:14,2024-08-27 21:07:55
19305,2596,60,0,0,1,8,10,2021-09-10 18:04:14,2024-06-21 17:49:19
19308,2596,60,0,0,1,11,11,2021-09-10 18:04:14,2024-06-21 17:49:19
19317,2596,60,0,0,1,23,6,2021-09-10 18:04:15,2024-06-21 17:49:20
19343,2597,60,0,30,1,10,11,2021-09-13 23:20:56,2022-02-01 15:16:42
19363,2596,15,0,0,1,1,7,2021-09-23 16:27:15,2021-09-23 16:31:16
19408,2552,15,0,15,1,21,1,2021-10-16 01:26:02,2022-09-16 12:05:44
19434,2570,60,0,0,1,9,1,2021-11-02 21:13:13,2025-11-26 23:49:10
19443,2532,45,0,15,1,22,11,2021-11-09 16:44:53,2025-11-25 22:26:20
19457,2554,15,0,15,0,58,15,2021-11-24 14:27:49,2025-05-01 12:08:08
19458,2596,60,0,0,1,55,7,2021-11-25 16:09:45,2022-10-03 13:15:58
19526,2532,60,0,30,1,61,10,2022-01-20 18:06:45,2025-11-25 22:26:20
19553,2536,60,0,0,1,12,1,2022-02-11 21:43:42,2023-03-28 13:51:56
19613,2531,15,0,10,1,17,1,2022-03-23 17:29:05,2025-05-05 17:53:53
19619,2554,60,0,30,0,61,12,2022-03-28 12:23:44,2025-02-28 23:24:13
19626,2604,15,0,0,1,8,1,2022-03-29 18:48:39,2024-10-10 18:19:12
19627,2604,15,0,0,1,9,1,2022-03-29 18:50:30,2024-10-10 18:19:20
19641,2591,20,0,30,1,6,1,2022-03-30 14:40:20,2024-09-12 14:48:18
19642,2592,20,0,30,1,5,1,2022-03-30 16:07:04,2024-09-12 14:52:19
19648,2573,45,0,15,1,72,11,2022-04-01 14:18:03,2023-05-26 14:03:12
19651,2603,60,0,30,1,1,2,2022-04-04 14:01:03,2024-03-14 15:54:16
19652,2603,30,0,15,1,2,11,2022-04-04 14:01:03,2024-03-14 15:53:53
19654,2603,60,0,30,1,4,15,2022-04-04 14:01:03,2023-05-10 23:16:58
19675,2516,60,0,0,1,54,5,2022-04-14 18:36:59,2024-03-15 14:17:57
19679,2607,60,0,30,1,13,8,2022-04-19 07:36:31,2026-04-30 14:48:36
19688,2607,60,0,30,1,11,10,2022-04-19 07:36:32,2026-04-30 14:47:37
19702,2532,15,0,15,1,75,15,2022-04-20 23:49:18,2025-11-25 22:26:20
19703,2532,15,0,15,1,76,11,2022-04-21 17:40:34,2025-11-25 22:26:20
19718,93,60,0,30,1,5,1,2022-05-04 16:44:31,2022-05-05 17:28:13
19724,2601,15,0,15,1,9,10,2022-05-10 15:43:05,2023-04-01 14:34:45
19734,2608,60,0,30,1,5,11,2022-05-19 16:49:36,2025-02-27 23:27:13
19744,2608,60,0,30,1,16,7,2022-05-19 16:49:36,2023-06-08 13:53:00
19749,2611,30,1,0,1,1,1,2022-05-25 05:35:11,2023-01-26 14:32:52
19779,2589,30,0,0,1,32,1,2022-06-07 17:15:41,2025-11-24 22:41:46
19811,2532,45,0,15,1,86,3,2022-06-21 16:09:04,2025-11-25 22:26:20
19871,2604,30,0,0,1,12,1,2022-08-08 16:30:02,2025-05-08 15:28:42
19873,2573,300,0,0,0,74,1,2022-08-12 19:37:13,2023-09-05 16:48:04
20034,2622,60,0,30,1,9,11,2022-10-24 16:03:57,2023-05-15 10:53:12
20069,2620,60,0,30,1,3,15,2022-11-07 15:35:13,2025-09-17 23:15:49
20081,2589,30,0,0,1,24,1,2022-11-10 21:34:32,2025-11-24 22:41:46
20096,510,30,0,0,1,1,1,2022-11-25 18:56:14,2023-05-09 19:39:03
20126,2563,60,0,15,0,52,1,2023-01-25 15:35:00,2023-04-27 19:07:31
20127,2554,30,0,15,1,49,11,2023-01-25 16:55:37,2026-03-06 22:12:29
20131,2620,45,0,15,1,20,10,2023-01-27 01:43:48,2023-01-27 01:51:11
20164,2601,15,1,15,1,21,2,2023-02-16 15:46:43,2024-08-28 19:01:04
20166,2601,15,1,15,1,23,12,2023-02-16 16:03:54,2023-08-14 15:48:38
20188,2625,60,0,30,1,3,11,2023-02-28 18:37:39,2023-09-15 13:59:34
20191,2625,60,0,30,1,1,2,2023-02-28 18:37:39,2026-02-19 15:34:44
20201,2625,60,0,30,1,14,10,2023-02-28 18:37:39,2023-09-15 14:01:24
20205,2625,60,0,30,1,18,10,2023-02-28 18:37:39,2023-09-15 14:04:45
20214,2589,45,0,0,1,27,1,2023-03-07 17:14:48,2025-11-24 22:41:46
20241,2623,60,0,15,1,22,1,2023-03-13 21:04:36,2023-06-02 19:26:25
20252,2623,60,0,15,1,35,1,2023-03-13 21:04:36,2024-06-28 13:51:21
20260,2623,30,0,15,1,42,1,2023-03-13 21:04:37,2023-05-03 21:30:22
20306,2568,15,0,0,1,14,1,2023-03-14 18:20:19,2023-03-23 16:57:21
20308,2568,15,0,0,1,16,1,2023-03-14 18:22:57,2023-03-23 16:58:16
20320,2357,60,0,30,1,40,10,2023-03-16 18:19:49,2026-01-23 19:42:35
